id_comentario, num_cuenta, comentario,fecha_comen
685,4212683,concretar,2018-08-23
686,4212684,concretar,2018-08-20
687,4212695,falta visto orig y-o firma op. crd.,2018-08-25
688,4212696,concretar,2018-08-29
689,4212719,concretar,2018-08-29
690,4212761,concretar,2018-08-28
691,4212790,estado 1 - rto: 42328,2018-08-28
692,4212791,falta visto original-o firma op cred.,2018-08-28
693,4212819,concretar,2018-09-03
694,4212910,no se arregló. se pasa a 41.,2018-09-06
695,4212910,siguen iguales los tel sol: 30-3397,2018-09-06
696,4212916,concretar,2018-09-05
697,4212928,concretar,2018-09-06
698,4212932,concretar,2018-09-08
699,4212953,concretar,2018-09-10
700,4213108,concretar,2018-09-23
701,4213109,concretar,2018-09-25
702,4213162,"no presenta recibo para CredInfo de 15000, 2 versión. no se bajó el límite.",2018-09-28
703,4213173,agencia de trabajo,2018-09-25
704,4213173,no hay nada escaneado ni en el email de autorizaciones.,2018-09-25
705,4213185,concretar,2018-09-27
706,4213201,con código de autorización de González,2018-09-24
707,4213201,seguridad,2018-09-24
708,4213231,finalizar,2018-09-27
709,4213240,actividad fuera de norma (monotributista),2018-09-24
710,4213240,lopez florencia mando email de aut. el 11-06-2013 con cód de aut.,2018-09-24
711,4213270,seguridad,2018-10-01
712,4213283,lopez florencia mando email de aut. el 11-06-2013 con cód de aut.,2018-09-30
713,4213283,servicio penitenciario,2018-09-30
714,4213373, cód aut Germán Varela,2018-10-02
715,4213373,mínimo 2 años,2018-10-02
716,4213384,falta visto original y-o firma op crd.,2018-10-05
717,4213387,falta visto original-o firma op crd,2018-10-03
718,4213393,estado 1 - (legajo anulado),2018-10-09
719,4213394,agencia de trabajo eventual.,2018-10-08
720,4213396,agencia de trabajo,2018-10-09
721,4213406,servicio penitenciario,2018-10-12
722,4213425,fuerzas armadas,2018-10-12
723,4213425,no se cambio el lim. se modif 9000,2018-10-12
724,4213435,mal cargado el DNI.,2018-10-09
725,4213437,policía,2018-10-10
726,4213446,agencia de trabajo,2018-10-09
727,4213446,no hay nada escaneado ni correo de autorización,2018-10-09
728,4213480,rto 42512,2018-10-09
729,4213525,agencia de trabajo,2018-10-11
730,4213541,concretar,2018-10-13
731,4213548,no se agrego el DNI,2018-10-12
732,4213593,seguridad,2018-10-15
733,4213596,chofer colectivo,2018-10-18
734,4213596,presenta recibo: mecánico,2018-10-18
735,4213607,lopez florencia mando email de aut. el 11-06-2013 con cód de aut.,2018-10-21
736,4213607,servicio penitenciario,2018-10-21
737,4213623,lo  manda para escanear,2018-10-19
738,4213651,seguridad,2018-10-24
739,4213664,concretar,2018-10-27
740,4213708,concretar,2018-10-29
741,4213726,concretar,2018-10-30
742,4213751,concretar,2018-11-02
743,4213755,concretar,2018-11-03
744,4213776,concretar,2018-11-08
745,4213856,concretar,2018-11-08
746,4213907,concretar-firma y sello visto orig,2018-11-14
747,4213951,concretar,2018-11-15
748,4213956,chofer colectivo,2018-11-12
749,4213972,y límite mal asignado.,2018-11-14
750,4214008,agencia de trabajo,2018-11-16
751,4214008,"no se resolvió, tiene consumido.",2018-11-16
752,4214067,falta visto original  op. crd.,2018-11-21
753,4214097,limpieza,2018-11-20
754,4214097,se bajó el límite,2018-11-20
755,4214116,agencia de trabajo,2018-11-26
756,4214116,se rectifico a r11,2018-11-26
757,4214118,falta visto o firma op crd.,2018-11-21
758,4214254,agencia de trabajo,2018-12-01
759,4214254,no hay nada escaneado ni correo de autorización,2018-12-01
760,4214280,agencia de trabajo,2018-12-03
761,4214330,agencia de trabajo,2018-12-08
762,4214330,no hay nada escaneado ni correo de autorización,2018-12-08
763,4214399,no se cambió ningún teléfono. se pasa a 25 nuevamente,2018-12-08
764,4214471,concretar,2018-12-09
765,4214499,concretar,2018-12-11
766,4214586,falta visto origy-o firma op crd,2018-12-15
767,4214595,agencia de trabajo. se pasa a est. 25,2018-12-13
768,4214595,autoriza Germán Varela por mail,2018-12-13
769,4214727,concretar,2018-12-12
770,4214745,no hay segunda versión del DNI,2018-12-16
771,4214808,concretar,2018-12-17
772,4214811,Falta visto orig.y-o firma op crd,2018-12-17
773,4214930,falta el escaneo del DNI,2018-12-23
774,4214934,concretar,2018-12-23
775,4214975,ejercito,2018-12-21
776,4214979,chofer de colectivo,2018-12-25
777,4215003,agencia de trabajo,2018-12-24
778,4215061,policía,2018-12-28
779,4215130,concretar,2018-12-25
780,4215170,agencia de trabajo,2018-12-25
781,4215170,figura como 25 en el estado de la cuenta.-,2018-12-25
782,4215181,remito n42946,2018-12-26
783,4215190,falta visto orig y-o firma op crd,2018-12-29
784,4215201,concretar,2018-12-28
785,4215209,falta visto origy-o firma op cred,2018-12-26
786,4215221,remito n42946,2018-12-29
787,4215238,se envió correo solicitando en una carpeta Computech,2019-01-03
788,4215238,solicitud con tasa de interés variable.,2019-01-03
789,4215296,concretar,2019-01-04
790,4215338,agencia de trabajo,2019-01-03
791,4215338,autoriza Germán Varela por mail,2019-01-03
792,4215377,seguridad,2019-01-03
793,4215386,solicitud con tasa de interés variable.,2019-01-06
794,4215400,agencia de trabajo,2019-01-02
795,4215400,"figura como 25 en estado de la cuenta,.",2019-01-02
796,4215403,policía,2019-01-07
797,4215406,no esta digitalizada correo 11-06-2013,2019-01-08
798,4215407,policía,2019-01-05
799,4215443,concretar,2019-01-05
800,4215445,"no bajó el cash. consumo en compra $14,466.",2019-01-11
801,4215445,seguridad,2019-01-11
802,4215450,rto: 43164,2019-01-06
803,4215567,falta visto orig y-o firma op cred.,2019-01-10
804,4215582,concretar,2019-01-14
805,4215597,agencia de trabajo,2019-01-16
806,4215625,esta como 25,2019-01-12
807,4215625,rto n: 43124,2019-01-12
808,4215663,agencia de trabajo,2019-01-15
809,4215736,concretar,2019-01-17
810,4215790,agencia de trabajo,2019-01-24
811,4215790,autoriza Germán Varela,2019-01-24
812,4215800,limpieza,2019-01-23
813,4215823,concretar,2019-01-23
814,4215836,agencia de trabajo,2019-01-24
815,4215836,se re calific a r11,2019-01-24
816,4215854,agencia de trabajo,2019-01-22
817,4215854,autoriza germán Varela por mail,2019-01-22
818,4215912,correo contestado,2019-01-23
819,4215912,laboral,2019-01-23
820,4215930,concretar,2019-01-28
821,4215933,concretar,2019-01-28
822,4215961,concretar,2019-01-28
823,4215974,agencia de trabajo,2019-01-29
824,4215974,"el legajo crediticio contiene información incorrecta sobre mis ingresos mensuales, lo cual afecta negativamente mi capacidad de obtener un préstamo adecuado.",2019-01-29
825,4215974,figura como 25 en el estado actual de la cuenta.,2019-01-29
826,4215980,agencia de trabajo,2019-01-30
827,4215995,laboral,2019-01-28
828,4215996,agencia de trabajo,2019-01-29
829,4215996,cód aut. Germán Varela,2019-01-29
830,4215997,concretar,2019-02-01
831,4216003,concretar,2019-02-03
832,4216027,correo a Germán,2019-02-02
833,4216027,falta visto orig y-o firma op cred.,2019-02-02
834,4216050,agencia de trabajo,2019-02-02
835,4216050,autoriza Alejandro López por mail,2019-02-02
836,4216152,concretar,2019-02-03
837,4216154,agencia de trabajo,2019-02-06
838,4216156,concretar,2019-02-03
839,4216162,agencia de trabajo,2019-02-04
840,4216171,concretar,2019-02-07
841,4216204,concretar,2019-02-07
842,4216213,agencia de trabajo,2019-02-06
843,4216222,concretar,2019-02-08
844,4216230,"no cambio el neto, se justa desde central",2019-02-11
845,4216311,concretar,2019-02-08
846,4216384,rto:43383,2019-02-10
847,4216420,seguridad,2019-02-14
848,4216465,agencia de trabajo,2019-02-14
849,4216469,concretar,2019-02-14
850,4216501,concretar,2019-02-10
851,4216555,concretar,2019-02-11
852,4216597,laboral,2019-02-12
853,4216795,agencia de trabajo,2019-02-19
854,4216795,autoriza por email Laura Fernández,2019-02-19
855,4216827,concretar,2019-02-15
856,4216867,falta contacto laboral,2019-02-18
857,4216867,no se resolvió,2019-02-18
858,4216871,agencia de trabajo,2019-02-19
859,4216894,seguridad,2019-02-19
860,4216915,falta visto orig y-o firma op crd.,2019-02-18
861,4216936,seguridad,2019-02-16
862,4216942,agencia de trabajo,2019-02-17
863,4217011,fecha de radicación no supera los 2 años,2019-02-24
864,4217011,no tiene consumido. se pasa a 40 por paso del tiempo.,2019-02-24
865,4217174,agencia de trabajo,2019-02-21
866,4217191,no se escaneo recibo,2019-02-24
867,4217385,dado alta electro home 21-06 y Computech el 19-06,2019-02-27
868,4217497,limpieza,2019-02-22
869,4217564,seguridad,2019-02-28
870,4217570,concretar,2019-02-24
871,4217589,no agrego el ambiental..,2019-02-25
872,4217644,concretar,2019-02-28
873,4217673,chof. colectivo,2019-03-03
874,4218143,fecha de redicacion 2012,2019-03-06
875,4218143,no lo soluciono. s-n: resalta que es permanente,2019-03-06
876,4218291,remito con nota aclaratoria se pasa a 12,2019-03-06
877,4218366,falta pasarlo a 35,2019-03-07
878,4218447,legajo en estado 1,2019-03-10
879,4218655,con nota aclaratoria de sabrina indicando que el cliente lleva el DNI el domingo(21-07) o lo envía por mail,2019-03-08
880,4218778,limpieza,2019-03-11
881,4218814,agencia de trabajo,2019-03-11
882,4218814,nota de autorización de f López,2019-03-11
883,4218825,limpieza,2019-03-14
884,4218857,seguridad,2019-03-15
885,4218873,concretar,2019-03-18
886,4218893,falta visto orig y-o firma op crd,2019-03-18
887,4218895,limpieza,2019-03-17
888,4218897,seguridad,2019-03-16
889,4218909,no esta el CredInfo.,2019-03-18
890,4218949,limpieza,2019-03-22
891,4218975,concretar,2019-03-17
892,4219011,limpieza,2019-03-19
893,4219034,concretar,2019-03-21
894,4219052,seguridad,2019-03-22
895,4219111,policía,2019-03-22
896,4219237,rto: 44200. legajo en estado 1.,2019-03-27
897,4219258,limpieza,2019-03-29
898,4219270,concretar,2019-04-03
899,4219277,no tiene consumido.,2019-04-03
900,4219367,seguridad,2019-04-01
901,4219453,no tiene consumido.,2019-04-05
902,4219468,concretar,2019-04-08
903,4219480,falta el DNI,2019-04-03
904,4219554,limpieza,2019-04-08
905,4219554,resuelto: cód aut de Germán Varela,2019-04-08
906,4219691,falta pasarlo a 35,2019-04-07
907,4219699,correo 14-08-2013.,2019-04-09
908,4219714,cód aut. a. González,2019-04-10
909,4219714,limpieza,2019-04-10
910,4219715,concretar,2019-04-09
911,4219755,no cambio el neto en sistema,2019-04-12
912,4219771,concretar,2019-04-15
913,4219774,benf.40,2019-04-18
914,4219774,DNI tarjeta: falta cara frontal,2019-04-18
915,4219774,no aviso que se dio de bajó el crédito.,2019-04-18
916,4219899,policía,2019-04-14
917,4219908,policía,2019-04-19
918,4219925,agencia de trabajo,2019-04-24
919,4219925,"Luciano , cód aut de Alejandro López",2019-04-24
920,4219978,resuelto: no fue pasado a 35,2019-04-28
921,4220208,resuelto: no fue pasado a 35,2019-04-30
922,4220208,serv penitenciario,2019-04-30
923,4220250,concretar,2019-05-02
924,4220262,ejercito,2019-05-03
925,4220266,agencia de trabajo,2019-05-04
926,4220266,cód aut. germán Varela,2019-05-04
927,4220339,concretar,2019-05-08
928,4220361,obs 05-08-2013 correos 05-08-2013.  no fue solucionado,2019-05-10
929,4220383,falta vistoorig y-o firma op cred.,2019-05-10
930,4220383,mando fotocopia con firma y sello  sin escanear,2019-05-10
931,4220399,faltaron las verificaciones telefónicas,2019-05-12
932,4220543,concretar,2019-05-11
933,4220550,legajo anulado en estado 1,2019-05-13
934,4220591,resuelto. en 31.,2019-05-14
935,4220600,seguridad,2019-05-15
936,4220647,llamo Elena,2019-05-13
937,4220663,no tiene consumido. se pasa a 40 por paso del tiempo.,2019-05-11
938,4220669,email dada de bajó el legajo,2019-05-15
939,4220790,no tiene consumido..,2019-05-17
940,4220817,adjuntar nuevo DNI,2019-05-22
941,4220857,agencia de trabajo,2019-05-20
942,4220974,falta vistoorig y-o firma op cred,2019-05-28
943,4221034,agencia de trabajo,2019-05-29
944,4221088,seguridad,2019-05-29
945,4221099,seguridad,2019-05-31
946,4221099,karina no bajó los limites. se pasa a 41 con 9000,2019-05-31
947,4221109,falta visto original-o firma op cred.,2019-05-28
948,4221129,concretar,2019-05-29
949,4221152,no tiene consumido.,2019-05-29
950,4221174,falta visto origy-o firma op.cred.,2019-06-03
951,4221246,vigilancia,2019-06-04
952,4221262,no figura en créditonet,2019-06-02
953,4221335,policía,2019-06-06
954,4221350,aut Germán Varela. email sara rios,2019-06-06
955,4221378,agencia de trabajo,2019-06-05
956,4221382,agencia de trabajo,2019-06-06
957,4221382,figura con 25 en el estado de la cuenta.,2019-06-06
958,4221454,ejercito,2019-06-08
959,4221464,agencia de trabajo,2019-06-07
960,4221588,agrego el CredInfo pero elimino el resto.,2019-06-11
961,4221599,policía,2019-06-07
962,4221607,estela: el cliente firmar las cond. grales. al momento de retirar el plástico. obs x cta.,2019-06-12
963,4221627,seguridad,2019-06-11
964,4221672,correo 12-09-2013,2019-06-12
965,4221726,falta la 1ra pagina del DNI. se pasa a 41,2019-06-10
966,4221755,la pagina 2 esta en archivo paralelo.,2019-06-12
967,4221758,chofer colectivo,2019-06-16
968,4221810,2 hoja. firma visto original,2019-06-14
969,4221900,remito: 45075,2019-06-12
970,4222013,seguridad,2019-06-13
971,4222029,fecha de radicación: 23-10-2012,2019-06-16
972,4222029,no tiene consumido.,2019-06-16
973,4222129,faltante de legajo rto: 45188,2019-06-21
974,4222158,policía,2019-06-23
975,4222207,agencia de trabajo,2019-06-23
976,4222207,recalifico a r11,2019-06-23
977,4222249,limpieza,2019-06-26
978,4222341,faltante de legajo rto 45169. en su lugar el leg. cta: 222217.,2019-07-01
979,4222349,seguridad,2019-07-26
980,4222369,limpieza,2019-07-22
981,4222372,"gisela, actualizo los limites pero no las verif teléf.",2019-08-01
982,4222372,seguridad,2019-08-01
983,4222380,no se escaneo el recibo.,2019-08-03
984,4222527,seguridad,2019-08-10
985,4222553,falta pasarlo a 35,2019-08-11
986,4222617,seguridad,2019-08-10
987,4222818,no se digitalizo el legajo. se pasa a 41,2019-08-16
988,4222836,agencia de trabajo,2019-08-16
989,4222836,falta pasarlo a 35,2019-08-16
990,4222918,lado frontal,2019-08-22
991,4222951,no se modifico el importe..,2019-08-18
992,4223004,no consumido .,2019-08-18
993,4223025,no se arregló. se pasa a 41.,2019-08-22
994,4223032,policía,2019-08-21
995,4223054,limpieza,2019-08-23
996,4223081,falta visto original y-o firma op cred.,2019-08-20
997,4223107,policía,2019-08-22
998,4223137,seguridad,2019-08-24
999,4223160,seguridad,2019-08-25
1000,4223209,faltante de legajo rto: 45469,2019-08-22
1001,4223209,ok - falta pasarlo a 10,2019-08-22
1002,4223218,faltante de legajo rto: 45469,2019-08-23
1003,4223218,ok - falta pasarlo a 10,2019-08-23
1004,4223219,falto el servicio,2019-08-23
1005,4223224,faltante de legajo rto: 45639,2019-08-23
1006,4223241,faltante de legajo rto: 45469,2019-08-22
1007,4223241,ok - falta pasarlo a 10,2019-08-22
1008,4223316,no se arregló. se pasa a 41.,2019-08-29
1009,4223317,faltante de legajo rto: 45469,2019-08-27
1010,4223317,ok - falta pasarlo a 10,2019-08-27
1011,4223546,policía,2019-08-31
1012,4223606,faltante de legajo rto: 45639,2019-08-29
1013,4223678,ok. falta pasarlo a 35.,2019-08-28
1014,4223745,vigilancia,2019-08-31
1015,4223857,"presenta licencia de conducir, no fue pasado a 35.",2019-08-29
1016,4224042,parte frontal,2019-09-04
1017,4224111,no se carg las verf. se pasa a 41,2019-09-01
1018,4224195,falta vistoorig y-o firma op. crd.,2019-09-01
1019,4224196,"ok, falta pasarlo a 35.",2019-09-02
1020,4224201,faltante de legajo. se paso a 15.,2019-09-05
1021,4224201,listo,2019-09-05
1022,4224244,"ok, falta pasarlo a 35.",2019-09-05
1023,4224261,comentario de la op de cred en ob por cuenta.,2019-09-01
1024,4224263,laboral,2019-08-31
1025,4224424,leg anulado,2019-09-04
1026,4224428,no esta finalizada,2019-09-05
1027,4224500,limpieza,2019-09-03
1028,4224552,no esta finalizado,2019-09-06
1029,4224567,seguridad,2019-09-05
1030,4224585,seguridad,2019-09-01
1031,4224682,no tiene consumido.,2019-09-02
1032,4224853,"anulado se pasa a 19, tiene  -$19.",2019-09-07
1033,4224853,falta vistoorig y-o firma op. crd.,2019-09-07
1034,4224888,seguridad,2019-09-04
1035,4224956,falta visto original y-o firm op crd.,2019-09-03
1036,4224983,legajo anulado. falta pasarlo a 10,2019-09-06
1037,4225139,"cód 42 limpieza, obs 20-10-2013, correo 20-10-2013.",2019-09-03
1038,4225139,no fue solucionado,2019-09-03
1039,4225168,no están digitalizadas,2019-09-07
1040,4225179,"ok, falta pasarlo a 35,",2019-09-03
1041,4225213,anulado,2019-09-08
1042,4225221,leg anulado,2019-09-05
1043,4225221,no digitalizadas,2019-09-05
1044,4225231,seguridad,2019-09-04
1045,4225316,jesica: en el trascurso de la semana se estaría acercando con el recibo. email 24-10-2013,2019-09-09
1046,4225323,limpieza.,2019-09-06
1047,4225323,"se observ cód 47 el 31-10-2013, correo 01-11-2013. se vuelve a observar.",2019-09-06
1048,4225362,"cód 7 y 42. limpieza, obs 17-10-2013, correo 20-10-2013.",2019-09-08
1049,4225362,no fue solucionado.,2019-09-08
1050,4225410,limpieza,2019-09-09
1051,4225432,policía,2019-09-09
1052,4225498,agencia de trabajo,2019-09-07
1053,4225498,cód aut de Germán Varela,2019-09-07
1054,4225566,seguridad,2019-09-04
1055,4225668,falta vistoorigy-o firma op cred.,2019-09-07
